numero,type,voie,code,commune
31,RUE,EUGENE ET LEONCIE KERIVEL,44610,INDRE
28,RUE,BABONEAU,44100,NANTES
28,RUE,BABONEAU,44100,NANTES
7,RUE,MORAND,44000,NANTES
56,AV,DES GRANDS BOIS,44800,ST-HERBLAIN
115,BD,ROBERT SCHUMAN,44300,NANTES
3,ALL,SAINT SAENS,44230,ST SEBASTIEN SUR LOIRE
82,BD,ROBERT SCHUMAN,44300,NANTES
15,CHE,DE LA PIAUDIERE,44200,NANTES
49,RUE,DE L OUCHE BURON,44300,NANTES
6,BD,AUGUSTE PENEAU,44300,NANTES
2,RUE,EMILE PEHANT,44000,NANTES
29,RUE,DES BERNARDIERES,44230,ST SEBASTIEN SUR LOIRE
31,RUE,DES BERNARDIERES,44230,ST SEBASTIEN SUR LOIRE
5,RUE,JULIEN,44300,NANTES
85,RUE,DES FROMENTEAUX,44200,NANTES
8,AV,MARTINE CAROL,44300,NANTES
56,RUE,DES CHALATRES,44000,NANTES
11,RUE,RICHARD WAGNER,44800,ST-HERBLAIN
6,PL,DE LA BOURSE,44000,NANTES
13,RUE,DU COUDRAY,44000,NANTES
18,RUE,LAMORICIERE,44100,NANTES
4,RUE,FRANCOIS BRUNEAU,44000,NANTES
5,PL,DE LA BOURSE,44000,NANTES
112,RUE,AMIRAL DUCHAFFAULT,44100,NANTES
15,RUE,JULES GUESDE,44610,INDRE
3,RUE,LOUIS BLANC,44200,NANTES
3,RUE,LOUIS BLANC,44200,NANTES
18,AV,DU TROCADERO,44300,NANTES
119,BD,ROBERT SCHUMAN,44300,NANTES
4,RUE,ROGER FRISON ROCHE,44300,NANTES
3,RUE,LOUIS BLANC,44200,NANTES
10,RUE,DE LA HAVANE,44000,NANTES
97,RUE,D ALLONVILLE,44000,NANTES
53,RUE,JEAN EMILE LABOUREUR,44000,NANTES
30,RUE,VIDIE,44000,NANTES
41,BD,ALBERT EINSTEIN,44300,NANTES
41,BD,ALBERT EINSTEIN,44300,NANTES
3,RUE,OGEE,44000,NANTES
9,RUE,DU TOURMALET,44800,ST-HERBLAIN
27,AV,DE LUSANCAY,44100,NANTES
86,BD,DE L EGALITE,44100,NANTES
7,RUE,ST LEONARD,44000,NANTES
14,PL,DE LA PAIX,44800,ST-HERBLAIN
40,BD,BOULAY PATY,44100,NANTES
68,RUE,LEON JOST,44300,NANTES
3,ALL,D ERDRE,44000,NANTES
40,AV,DE L EPERONNIERE,44000,NANTES
1,IMP,DES EAUX CALMES,44200,NANTES
53,RUE,MAL JOFFRE,44000,NANTES
5,RUE,CHARLES BRUNELLIERE,44100,NANTES
34,RUE,DES GRANDS MORTIERS,44230,ST SEBASTIEN SUR LOIRE
20,RUE,RAOUL DUFY,44100,NANTES
19,BD,DU PETIT PORT,44300,NANTES
7,AV,MICHEL ANGE,44300,NANTES
53,RUE,MAL JOFFRE,44000,NANTES
114,RUE,DU GENERAL DE GAULLE,44230,ST SEBASTIEN SUR LOIRE
53,RUE,MAL JOFFRE,44000,NANTES
7,RUE,DE RIEUX,44000,NANTES
14,RUE,DOC TEILLAIS,44300,NANTES
2,ALL,D ERDRE,44000,NANTES
28,AV,DES GRANDS BOIS,44800,ST-HERBLAIN
20,RUE,DU FONTENY,44100,NANTES
1,AV,DES 3 FRERES,44000,NANTES
36,RUE,DES GOBELETS,44200,NANTES
3,RUE,FLECHIER,44000,NANTES
16,RUE,PAUL BELLAMY,44000,NANTES
3,RUE,DE POLYMNIE,44230,ST SEBASTIEN SUR LOIRE
7,RUE,DOCTEUR XAVIER BICHAT,44800,ST-HERBLAIN
144,BD,ERNEST DALBY,44000,NANTES
363,AV,DU SEQUOIA,44300,NANTES
4,AV,ARTHUR BENOIT,44100,NANTES
45,BD,DES ANGLAIS,44100,NANTES
47,RUE,FELIX MENETRIER,44300,NANTES
11,RUE,DE SEVIGNE,44000,NANTES
14,AV,CASTELLANO,44300,NANTES
17,RUE,PIERRE DUPONT,44100,NANTES
17,RUE,PIERRE DUPONT,44100,NANTES
10,RUE,DE LA DISTILLERIE,44000,NANTES
42,RTE,DE CLISSON,44200,NANTES
59,RUE,DE LA GILARDERIE,44200,NANTES
23,BD,ROBERT SCHUMAN,44300,NANTES
7,ALL,DE LOCTUDY,44000,NANTES
7,BD,GABRIEL GUIST HAU,44000,NANTES
14,RUE,DES DERVALLIERES,44000,NANTES
50,RUE,DE LA COMMUNE DE 1871,44230,ST SEBASTIEN SUR LOIRE
53,RUE,MAL JOFFRE,44000,NANTES
2,RUE,SGT BOBILLOT,44000,NANTES
14,RUE,MARCEAU,44000,NANTES
11,AV,DU HALLERAY,44300,NANTES
9,RUE,DU DOCTEUR ALFRED CORLAY,44800,ST-HERBLAIN
4,RUE,ROGER GLOTIN,44300,NANTES
11,QUAI,DE LA JONELIERE,44300,NANTES
8,RUE,THOMAS MAISONNEUVE,44000,NANTES
28,RUE,HONORE BROUTELLE,44000,NANTES
11,RUE,DE LA LOIRE,44230,ST SEBASTIEN SUR LOIRE
4,ALL,PAUL LE DROGO,44300,NANTES
1,PL,GEORGE WASHINGTON,44300,NANTES
4,RUE,ARMAND BROSSARD,44000,NANTES
4,RUE,DU PLESSIS DE LA MUSSE,44100,NANTES
7,AV,DE LA GARE DE ST JOSEPH,44300,NANTES
75,BD,ST AIGNAN,44100,NANTES
14,RUE,DE KERLEDE,44100,NANTES
33,RUE,GEORGE SAND,44000,NANTES
2,RUE,DE LA BASSE OREVIERE,44800,ST-HERBLAIN
2,RUE,DE LA BASSE OREVIERE,44800,ST-HERBLAIN
14,RUE,DU ROCHER,44800,ST-HERBLAIN
27,RUE,ALEXANDRE GOSSELIN,44300,NANTES
17,CHE,DE LA GUIBLINIERE,44300,NANTES
5,AV,DE LA BARAUDIERE,44800,ST-HERBLAIN
59,RUE,CHANOINE LAROSE,44100,NANTES
3,RUE,CHARLES DICKENS,44800,ST-HERBLAIN
13,RUE,GASTON TURPIN,44000,NANTES
3,BD,MEROT DU BARRE,44230,ST SEBASTIEN SUR LOIRE
6,AV,DE L ARCHE,44100,NANTES
2,RUE,PIERRE ROY,44200,NANTES
37,RUE,FA BOUTILLIER,44800,ST-HERBLAIN
9,RUE,HELENE BOUCHER,44230,ST SEBASTIEN SUR LOIRE
18,RUE,DES BIGNONS,44230,ST SEBASTIEN SUR LOIRE
33,RUE,DU COTEAU,44100,NANTES
13,RUE,DE LA TULLAYE,44230,ST SEBASTIEN SUR LOIRE
6,PL,SAINT FELIX,44000,NANTES
142,BD,JULES VERNE,44300,NANTES
2,BD,DE LAUNAY,44100,NANTES
17,RUE,CREBILLON,44000,NANTES
28,RUE,BABONEAU,44100,NANTES
28,RUE,BABONEAU,44100,NANTES
1,BD,ALEXANDRE MILLERAND,44200,NANTES
6,RUE,DU BERRY,44000,NANTES
54,RUE,ALBERT DORY,44300,NANTES
4,RUE,SANTEUIL,44000,NANTES
19,BD,GEORGES POMPIDOU,44200,NANTES
21,BD,VICTOR HUGO,44200,NANTES
18,RUE,DE LA GARILLERE,44230,ST SEBASTIEN SUR LOIRE
7,RUE,DES AJONCS,44800,ST-HERBLAIN
14,RUE,EUGENIE COTTON,44800,ST-HERBLAIN
13,RUE,CLAUDE MONET,44100,NANTES
1,RUE,BAYARD,44100,NANTES
1,RUE,BAYARD,44100,NANTES
3,ALL,DES OPALES,44800,ST-HERBLAIN
3,RUE,JEAN JAURES,44000,NANTES
3,RUE,JEAN JAURES,44000,NANTES
3,RUE,JEAN JAURES,44000,NANTES
43,RUE,FELIX LEMOINE,44300,NANTES
3,BD,GEORGES POMPIDOU,44200,NANTES
20,BD,GAL DE GAULLE,44200,NANTES
20,RUE,JOSEPH TAHET,44610,INDRE
6,RUE,DU PERRAY,44300,NANTES
28,BD,BABIN CHEVAYE,44200,NANTES
20,RUE,DU PETIT BLOTTEREAU,44300,NANTES
47,RUE,LITTRE,44100,NANTES
39,RUE,DU PLESSIS DE LA MUSSE,44100,NANTES
7,RUE,CHARLES BRUNELLIERE,44100,NANTES
22,RUE,DES FOLIES CHAILLOU,44000,NANTES
30,BD,JEAN XXIII,44100,NANTES
1,RUE,DE L ECHAPPEE,44200,NANTES
9,AV,DU DOCTEUR PAUL MICHAUD,44230,ST SEBASTIEN SUR LOIRE
2,RUE,DE BELLEVILLE,44100,NANTES
71,RUE,LEON JOST,44300,NANTES
3,RUE,ECORCHARD,44000,NANTES
3,RUE,ECORCHARD,44000,NANTES
3,RUE,ECORCHARD,44000,NANTES
3,RUE,ECORCHARD,44000,NANTES
57,AV,LT DE LAVENNE DE MONTOISE,44000,NANTES
92,QUAI,DE LA FOSSE,44100,NANTES
92,QUAI,DE LA FOSSE,44100,NANTES
92,QUAI,DE LA FOSSE,44100,NANTES
1,BD,ALEXANDRE MILLERAND,44200,NANTES
9,RUE,JEAN DEBAY,44000,NANTES
9,RUE,JEAN DEBAY,44000,NANTES
69,BD,PAUL CHABAS,44100,NANTES
29,RUE,DU CALVAIRE,44000,NANTES
32,RUE,DES MAGNOLIERS,44800,ST-HERBLAIN
17,AV,DES EPICEAS,44300,NANTES
6,RUE,DU PLESSIS DE GRENEDAN,44000,NANTES
24,RUE,FRANCOIS POISSON,44610,INDRE
13,BD,JULES VERNE,44300,NANTES
20,AV,ARTHUR BENOIT,44100,NANTES
18,RUE,JULES GUESDE,44610,INDRE
9,ALL,DUGUAY TROUIN,44000,NANTES
19,BD,DES AMERICAINS,44300,NANTES
29,BD,GABRIEL LAURIOL,44300,NANTES
2,RUE,EUGENE KERIVEL,44800,ST-HERBLAIN
28,RUE,DE L OUCHETTE,44000,NANTES
8,RUE,YVES BODIGUEL,44000,NANTES
50,RUE,DE LA FERME DU RU,44100,NANTES
16,QUAI,DE MALAKOFF,44000,NANTES
12,AV,DES PALMIERS,44200,NANTES
20,ALL,VILLANOVA,44300,NANTES
26,RUE,DES MARTYRS DE RESISTANCE,44610,INDRE
9,ALL,DE LA DANSE,44800,ST-HERBLAIN
5,CRS,ANTONIO VIVALDI,44300,NANTES
5,RUE,DE BROSSES,44100,NANTES
13,RUE,DU MIDI,44610,INDRE
68,BD,MEUSNIER DE QUERLON,44000,NANTES
4,BD,GEORGES MANDEL,44200,NANTES
42,RTE,DE CLISSON,44200,NANTES
54,RUE,FREDERIC CHOPIN,44230,ST SEBASTIEN SUR LOIRE
20,AV,PAUL EUDEL,44100,NANTES
15,RUE,DES BERLAGUTS,44230,ST SEBASTIEN SUR LOIRE
53,RUE,GEORGES GUYNEMER,44300,NANTES
49,RUE,VILLEBOIS MAREUIL,44000,NANTES
29,RUE,COL DESGREES DU LOU,44100,NANTES
29,RUE,COL DESGREES DU LOU,44100,NANTES
2,PL,GEORGE WASHINGTON,44300,NANTES
97,RUE,PAUL BELLAMY,44000,NANTES
10,RUE,DE LA DISTILLERIE,44000,NANTES
27,RUE,JEAN EMILE LABOUREUR,44000,NANTES
14,RUE,ALPHONSE DAUDET,44000,NANTES
21,RUE,BLAISE PASCAL,44300,NANTES
18,RUE,DE LA BREGEONNIERE,44300,NANTES
48,RUE,DES BOIS,44230,ST SEBASTIEN SUR LOIRE
21,RUE,GABRIEL FAURE,44200,NANTES
6,RUE,EGAULT,44800,ST-HERBLAIN
49,RUE,DE LA BASSE CHENAIE,44300,NANTES
28,RUE,DE CARCOUET,44000,NANTES
8,AV,DES BELLES TERRES,44300,NANTES
15,RUE,VIDIE,44000,NANTES
53,AV,JOSE MARIA DE HEREDIA,44300,NANTES
28,BD,DU VAL DE CHEZINE,44800,ST-HERBLAIN
6,PROM,DES NEFS,44100,NANTES
16,RUE,DES CHENES,44230,ST SEBASTIEN SUR LOIRE
41,RUE,PAUL BERT,44100,NANTES
53,RUE,MAL JOFFRE,44000,NANTES
39,RUE,RENE GUY CADOU,44300,NANTES
18,RUE,DES GRENOUILLES,44300,NANTES
2,AV,CAMUS,44000,NANTES
30,RUE,DE LA PATOUILLERIE,44300,NANTES
16,RUE,DES BAS MOULINS,44800,ST-HERBLAIN
2,AV,BASILE-VALENTIN,44100,NANTES
45,RUE,MAL JOFFRE,44000,NANTES
33,BD,DE DOULON,44300,NANTES
1,BD,ALEXANDRE MILLERAND,44200,NANTES
30,RUE,DE LA CHAPONNERIE,44230,ST SEBASTIEN SUR LOIRE
26,RUE,CRUCY,44000,NANTES
44,AV,DU PARC DE PROCE,44100,NANTES
36,RUE,DE JUSSIEU,44300,NANTES
2,ALL,RICHEMONT,44000,NANTES
41,BD,ALBERT EINSTEIN,44300,NANTES
74,AV,DU SIROCCO,44300,NANTES
12,RUE,DE LA BRIANDERIE,44100,NANTES
46,RUE,JEAN POULAIN,44300,NANTES
2,PL,PAUL EMILE LADMIRAULT,44000,NANTES
20,RUE,LAPEYRADE,44100,NANTES
4,PL,ANATOLE FRANCE,44000,NANTES
71,BD,PAUL CHABAS,44100,NANTES
6,RUE,CLEMENCE ROYER,44100,NANTES
6,RUE,CLEMENCE ROYER,44100,NANTES
6,RUE,CLEMENCE ROYER,44100,NANTES
6,RUE,CLEMENCE ROYER,44100,NANTES
6,RUE,CLEMENCE ROYER,44100,NANTES
45,RUE,DE LA MARSEILLAISE,44100,NANTES
16,BD,EMILE ROMANET,44100,NANTES
2,RUE,GERMAIN BOFFRAND,44000,NANTES
8,RUE,DES MARTYRS DE RESISTANCE,44610,INDRE
4,IMP,DU BAUT,44300,NANTES
10,ALL,DE L ILE GLORIETTE,44000,NANTES
1,AV,DE JOSSELIN,44300,NANTES
76,RUE,LEON JOST,44300,NANTES
14,RUE,DE BOUILLE,44000,NANTES
14,RUE,DE BOUILLE,44000,NANTES
45,AV,DE LA BOUVARDIERE,44800,ST-HERBLAIN
6,RUE,CONDORCET,44100,NANTES
6,RUE,VASCO DE GAMA,44000,NANTES
26,RUE,DE LA BOURGEONNIERE,44300,NANTES
4,AV,RENE BAZIN,44000,NANTES
110,RUE,DU GENERAL DE GAULLE,44230,ST SEBASTIEN SUR LOIRE
12,RUE,DU BOIS D ANJOU,44230,ST SEBASTIEN SUR LOIRE
28,BD,DE LA LIBERTE,44100,NANTES
57,RUE,DE BEL AIR,44000,NANTES
9,AV,DE LA COQUETTERIE,44000,NANTES
20,RUE,DU HAUT MOREAU,44000,NANTES
nan,RTE,DE CLISSON,44200,NANTES
21,BD,SALVADOR ALLENDE,44100,NANTES
9,AV,CHARLES GRIS,44000,NANTES
2,RUE,BOSSUET,44000,NANTES
12,RUE,EMILE PEHANT,44000,NANTES
12,RUE,FRANCIS MERLANT,44000,NANTES
9,AV,DE L ETOILE,44300,NANTES
68,RUE,PREFET BONNEFOY,44000,NANTES
13,RUE,DOBREE,44100,NANTES
11,PL,DE LA REPUBLIQUE,44200,NANTES
11,PL,DE LA REPUBLIQUE,44200,NANTES
36,RUE,CHARLES JOSSE,44800,ST-HERBLAIN
43,RUE,DES RENARDIERES,44100,NANTES
13,PL,DU PILORI,44000,NANTES
1,RUE,D HAVELOOZE,44000,NANTES
15,RUE,DE LA JOHARDIERE,44800,ST-HERBLAIN
5,RUE,GAL BUAT,44000,NANTES
13,AV,CHARLES GRIS,44000,NANTES
17,RUE,JONCOURS,44100,NANTES
17,RUE,JONCOURS,44100,NANTES
17,RUE,JONCOURS,44100,NANTES
23,AV,JULES VEDRINES,44300,NANTES
321,RTE,DE STE LUCE,44300,NANTES
1,RUE,LOUIS LE NAIN,44100,NANTES
68,RUE,DE LA FONTAINE,44230,ST SEBASTIEN SUR LOIRE
2,RUE,JEAN MARIE DESBROSSES,44800,ST-HERBLAIN
30,RUE,DU LIEUTENANT AUGE,44230,ST SEBASTIEN SUR LOIRE
50,RUE,DES BERNARDIERES,44230,ST SEBASTIEN SUR LOIRE
50,RUE,DES BERNARDIERES,44230,ST SEBASTIEN SUR LOIRE
50,RUE,DES BERNARDIERES,44230,ST SEBASTIEN SUR LOIRE
12,RUE,JEAN HUET,44610,INDRE
8,RUE,DES COLIBRIS,44230,ST SEBASTIEN SUR LOIRE
13,RUE,D ALSACE,44000,NANTES
4,AV,AMBROISE PARE,44800,ST-HERBLAIN
5,QUAI,ANDRE RHUYS,44200,NANTES
119,RUE,DU DOCTEUR BOUBEE,44800,ST-HERBLAIN
16,RUE,PROFESSEUR EUGENE CORNET,44100,NANTES
10,CHE,DU FORT,44300,NANTES
47,RUE,LITTRE,44100,NANTES
85,RUE,EDGAR QUINET,44100,NANTES
60,RUE,DE LA HALUCHERE,44300,NANTES
62,RUE,DE CHATEAULIN,44000,NANTES
7,RUE,DE LA VICTOIRE,44300,NANTES
40,RUE,CHARYAU,44100,NANTES
89,BD,MARCEL PAUL,44800,ST-HERBLAIN
18,RUE,DE LA FOSSE,44000,NANTES
31,RUE,DE L OUEST,44100,NANTES
94,RUE,BOUCHAUD,44100,NANTES
9030,AV,DE L ANGEVINIERE,44800,ST-HERBLAIN
9010,RUE,JULIEN,44300,NANTES
12,RUE,DES PRES,44000,NANTES
75,RUE,PAUL BERT,44100,NANTES
31,RUE,LA TOUR D AUVERGNE,44200,NANTES
94,BD,DE LONGCHAMP,44300,NANTES
16,AV,DU CAP FREHEL,44300,NANTES
113,RTE,DE VANNES,44800,ST-HERBLAIN
39,RUE,JEAN BOUIN,44100,NANTES
36,RUE,DE LA GIBRAYE,44230,ST SEBASTIEN SUR LOIRE
4,ALL,FELIX GUYON,44800,ST-HERBLAIN
3,RUE,LAMARTINE,44100,NANTES
99,BD,ERNEST DALBY,44000,NANTES
19,AV,DES VERTES VALLEES,44800,ST-HERBLAIN
45,RUE,DU PORT DURAND,44300,NANTES
25,RUE,PETITE BIESSE,44200,NANTES
25,RUE,PETITE BIESSE,44200,NANTES
2,ALL,DES SITELLES,44800,ST-HERBLAIN
62,RUE,MAL JOFFRE,44000,NANTES
10,RUE,DE LA HAVANE,44000,NANTES
10,RUE,DE LA HAVANE,44000,NANTES
11,MAIL,PABLO PICASSO,44000,NANTES
50,RUE,BOUCHAUD,44100,NANTES
12,RUE,DE L'ERDRE,44610,INDRE
100,RUE,DE LA GAUDINIERE,44300,NANTES
15,RUE,DU CALVAIRE DE GRILLAUD,44100,NANTES
8,RUE,LOUIS GUIOTTON,44300,NANTES
5,RUE,CHARLES LAISANT,44610,INDRE
3,RUE,FRANCOIS RABELAIS,44800,ST-HERBLAIN
2,RUE,DU PORT DURAND,44300,NANTES
7,IMP,DES PHOTINIAS,44300,NANTES
32,RUE,KERVEGAN,44000,NANTES
28,IMP,JEAN MARIE MUSTIERE,44300,NANTES
8,RUE,COLBERT,44000,NANTES
12,RUE,DES ARTISANS,44300,NANTES
11,RUE,D'IROISE,44000,NANTES
14,IMP,JACQUET,44300,NANTES
14,ALL,ELSA TRIOLET,44100,NANTES
2,AV,BERNARD DE VENTADOUR,44100,NANTES
44,RUE,ROBERT SCHUMAN,44800,ST-HERBLAIN
44,RUE,ROBERT SCHUMAN,44800,ST-HERBLAIN
26,RUE,EUGENE TESSIER,44000,NANTES
7,AV,GILBERT BAUDUZ,44300,NANTES
7,AV,DE LOCRONAN,44300,NANTES
2,ALL,JEAN BART,44000,NANTES
4,RUE,DES MORTRAITS,44230,ST SEBASTIEN SUR LOIRE
10,AV,DU PRINTEMPS,44100,NANTES
52,RUE,CAMILLE DESMOULINS,44300,NANTES
43,RUE,DU BRULIS,44300,NANTES
5,RUE,ETIENNE LARCHEY,44000,NANTES
1,AV,DE L AIGRETTE,44300,NANTES
14,RUE,CHARLES BRUNELLIERE,44100,NANTES
2,AV,DE L HOTEL DIEU,44000,NANTES
9,RUE,BEAUREGARD,44000,NANTES
17,RUE,DE L INDUSTRIE,44000,NANTES
23,RUE,MARCEL SCHWOB,44100,NANTES
14,RUE,COSTES ET LE BRIX,44000,NANTES
14,RUE,COSTES ET LE BRIX,44000,NANTES
1,RUE,LEGLAS MAURICE,44000,NANTES
120,RTE,DE VANNES,44100,NANTES
110,RTE,DE VANNES,44100,NANTES
6,RUE,HENRI BERGSON,44300,NANTES
2,RUE,DES MAGNOLIERS,44800,ST-HERBLAIN
36,RUE,ST MEDARD,44300,NANTES
9001,,LE BOIS JEANNOT,44800,ST-HERBLAIN
9001,,LE BOIS JEANNOT,44800,ST-HERBLAIN
4,RUE,ST LEONARD,44000,NANTES
7,RUE,DU LANDREAU,44300,NANTES
9,RUE,DU LANDREAU,44300,NANTES
4,RUE,DE SAVERNE,44000,NANTES
8,AV,AMBROISE PARE,44800,ST-HERBLAIN
25,RUE,DE GIGANT,44100,NANTES
19,RUE,HENRI BILLOT,44100,NANTES
22,RUE,DE BELLEVILLE,44100,NANTES
24,RUE,SUZANNE VALADON,44800,ST-HERBLAIN
2,AV,DU PARC DE PROCE,44100,NANTES
25,RUE,DE LA PETITE REINE,44100,NANTES
66,RUE,JEAN EMILE LABOUREUR,44000,NANTES
5,RUE,DES ROCHETTES,44000,NANTES
5,RUE,DES ROCHETTES,44000,NANTES
5,RUE,DES ROCHETTES,44000,NANTES
12,RUE,EMILE PEHANT,44000,NANTES
13,RUE,A BARBE TORTE,44200,NANTES
10,RUE,GUSTAVE CHARPENTIER,44300,NANTES
3,RUE,DES PETITES ECURIES,44000,NANTES
3,RUE,DES PETITES ECURIES,44000,NANTES
26,RUE,DE LA BOURGEONNIERE,44300,NANTES
18,RUE,NOIRE,44000,NANTES
9032,BD,PAS ENCHANTES,44230,ST SEBASTIEN SUR LOIRE
30,RUE,DU PRESSOIR,44300,NANTES
83,RUE,D ALLONVILLE,44000,NANTES
59,AV,PETITE  DE LONGCHAMP,44300,NANTES
30,RUE,JULES GUESDE,44800,ST-HERBLAIN
6,RUE,VASCO DE GAMA,44000,NANTES
60,RUE,DE L OUCHE CHENEAU,44230,ST SEBASTIEN SUR LOIRE
39,RUE,LOUIS GUIOTTON,44300,NANTES
28,BD,DES FRERES DE GONCOURT,44000,NANTES
63,RUE,DE LA BAUGERIE,44230,ST SEBASTIEN SUR LOIRE
3,RUE,DU DOCTEUR ALFRED CORLAY,44800,ST-HERBLAIN
154,RUE,DES PAVILLONS,44100,NANTES
2,RUE,DE SEVRES,44200,NANTES
22,RUE,GAL BEDEAU,44000,NANTES
2,AV,DU KURUN,44800,ST-HERBLAIN
5,RUE,DE MONTBAZON,44300,NANTES
99,BD,ROBERT SCHUMAN,44300,NANTES
9,RUE,LEDRU ROLLIN,44200,NANTES
56,RTE,DE VERTOU,44200,NANTES
2,RUE,GAL LE FLO,44000,NANTES
54,RUE,DE LA BOURGEONNIERE,44300,NANTES
33,RUE,DE RICHEBOURG,44000,NANTES
74,RUE,DES HAUTS PAVES,44000,NANTES
140,RUE,DU LANDREAU,44300,NANTES
6,RUE,DE LA RIVETERIE,44300,NANTES
26,RUE,DE LA BOURGEONNIERE,44300,NANTES
66,RUE,JEAN JACQUES AUDUBON,44300,NANTES
4,RUE,ROGER FRISON ROCHE,44300,NANTES
4,RUE,ROGER FRISON ROCHE,44300,NANTES
3,RUE,MARGUERITE LE MEIGNEN,44000,NANTES
22,RTE,DE ST JOSEPH,44300,NANTES
5,RUE,PERELLE,44000,NANTES
5,RUE,PERELLE,44000,NANTES
63,RUE,DU FRESCHE BLANC,44300,NANTES
25,RTE,DE LA JONELIERE,44300,NANTES
12,RUE,CLAUDE ET SIMONE MILLOT,44300,NANTES
10,RUE,DE LA DISTILLERIE,44000,NANTES
26,RUE,SYLVAIN ROYE,44100,NANTES
30,RUE,RASPAIL,44100,NANTES
32,RUE,RASPAIL,44100,NANTES
6,RUE,EUGENIE COTTON,44300,NANTES
16,RUE,DES SAUMONIERES,44300,NANTES
2,RUE,GAL DE SONIS,44000,NANTES
3,RUE,CHRISTIAN PAUC,44300,NANTES
3,RUE,CHRISTIAN PAUC,44300,NANTES
10,RUE,ST DONATIEN,44000,NANTES
10,RUE,ST DONATIEN,44000,NANTES
46,HAM,DES GREZILLIERES,44230,ST SEBASTIEN SUR LOIRE
46,HAM,DES GREZILLIERES,44230,ST SEBASTIEN SUR LOIRE
11,RUE,ST ROGATIEN,44000,NANTES
2,RUE,DU REFUGE,44000,NANTES
2,RUE,DU REFUGE,44000,NANTES
3,RUE,CDT RIVIERE,44000,NANTES
90,BD,DE LA SOLIDARITE,44100,NANTES
8,RUE,RENAN,44100,NANTES
21,BD,DE L EUROPE,44230,ST SEBASTIEN SUR LOIRE
36,RUE,DE LA GOURMETTE,44300,NANTES
12,RUE,HENRI COCHARD,44000,NANTES
55,RUE,DES OLIVETTES,44000,NANTES
51,RUE,GEORGES GUYNEMER,44300,NANTES
20,RUE,AUGUSTE BRIZEUX,44000,NANTES
55,RUE,DE L ALLOUEE,44100,NANTES
36,RUE,ST MEDARD,44300,NANTES
16,RUE,GABRIEL LUNEAU,44000,NANTES
8,RUE,DU CALVAIRE DE GRILLAUD,44100,NANTES
8,BD,DU PETIT PORT,44300,NANTES
2,RUE,ROSA LUXEMBOURG,44800,ST-HERBLAIN
5,AV,DES CASCADES,44300,NANTES
17,AV,DE LA CLOSE,44300,NANTES
5,RUE,LOUIS DAVID,44100,NANTES
3,RUE,LOUIS DAVID,44100,NANTES
60,RUE,DE LA DISTILLERIE,44000,NANTES
1,RUE,FABERT,44100,NANTES
1,ALL,MARCEL DUPRE,44800,ST-HERBLAIN
6,RUE,TIRIAU,44300,NANTES
57,RUE,DES CLEMATITES,44300,NANTES
2,AV,DE L ARMORIAL,44300,NANTES
1,RUE,GEN DE CASTELNAU,44000,NANTES
149,RUE,PAUL BELLAMY,44000,NANTES
13,RUE,SUZANNE LENGLEN,44800,ST-HERBLAIN
12,RUE,BOILEAU,44000,NANTES
10,RUE,DE LA DISTILLERIE,44000,NANTES
10,BD,DU PETIT PORT,44300,NANTES
1,RUE,PAUL VALERY,44300,NANTES
23,RUE,DE LA BOULINE,44230,ST SEBASTIEN SUR LOIRE
21,RUE,DE LA BOULINE,44230,ST SEBASTIEN SUR LOIRE
66,RUE,DU SOUVENIR FRANCAIS,44800,ST-HERBLAIN
2,RUE,DE LA PERVERIE,44300,NANTES
56,RUE,FOURE,44000,NANTES
1,AV,DE L AURORE,44300,NANTES
1,AV,DE L AURORE,44300,NANTES
31,RUE,MARCEL SCHWOB,44100,NANTES
7,RUE,SAINTE MARTHE,44100,NANTES
11,AV,DU MIDI,44100,NANTES
14,AV,DES PLANTES,44800,ST-HERBLAIN
1,RUE,FRANCOIS EVELLIN,44000,NANTES
12,RUE,DE LA BRIANDERIE,44100,NANTES
15,BD,DE LA LIBERTE,44100,NANTES
30,BD,ALBERT EINSTEIN,44300,NANTES
7,RUE,DES AJONCS,44800,ST-HERBLAIN
4,RUE,DE LA PLANCHE AU GUE,44300,NANTES
61,RUE,MAUVOISINS,44200,NANTES
61,RUE,MAUVOISINS,44200,NANTES
61,RUE,MAUVOISINS,44200,NANTES
36,QUAI,DE MALAKOFF,44000,NANTES
3,AV,MODIGLIANI,44300,NANTES
24,AV,MARTINE CAROL,44300,NANTES
2,AV,DE L ARMORIAL,44300,NANTES
104,BD,FRANCOIS MITTERRAND,44800,ST-HERBLAIN
71,BD,EUGENE ORIEUX,44000,NANTES
115,BD,MICHELET,44300,NANTES
115,BD,MICHELET,44300,NANTES
15,RUE,DU CALVAIRE DE GRILLAUD,44100,NANTES
5,RUE,MARCEL HATET,44000,NANTES
1,BD,ALEXANDRE MILLERAND,44200,NANTES
31,CHE,DU PORT BOYER,44300,NANTES
45,RUE,MAL JOFFRE,44000,NANTES
64,RUE,DU COUDRAY,44000,NANTES
12,QUAI,HENRI BRUNAIS,44610,INDRE
3,RUE,JEAN JAURES,44610,INDRE
3,RUE,MARCEAU,44000,NANTES
18,RUE,GERMAINE TILLION,44800,ST-HERBLAIN
nan,RUE,ALBERT CAMUS,44800,ST-HERBLAIN
33,RUE,DES GRANDS PATIS,44300,NANTES
28,AV,DES GRANDS BOIS,44800,ST-HERBLAIN
